service,timestamp,rr,sr,mrt,count
checkoutservice-grpc,1647778260,100.0,100.0,61.69444444444444,18
checkoutservice-grpc,1647778320,100.0,100.0,75.23076923076923,13
checkoutservice-grpc,1647778380,100.0,100.0,43.68181818181818,22
checkoutservice-grpc,1647778440,100.0,100.0,73.08823529411765,17
checkoutservice-grpc,1647778500,100.0,100.0,54.421052631578945,19
checkoutservice-grpc,1647778560,100.0,100.0,51.733333333333334,15
checkoutservice-grpc,1647778620,100.0,100.0,71.05555555555556,18
checkoutservice-grpc,1647778680,100.0,100.0,47.111111111111114,18
checkoutservice-grpc,1647778740,100.0,100.0,53.921052631578945,19
checkoutservice-grpc,1647778800,100.0,100.0,57.8,15
checkoutservice-grpc,1647778860,100.0,100.0,58.18421052631579,19
checkoutservice-grpc,1647778920,100.0,100.0,47.25,16
checkoutservice-grpc,1647778980,100.0,100.0,54.625,20
checkoutservice-grpc,1647779040,100.0,100.0,146.07692307692307,13
checkoutservice-grpc,1647779100,100.0,100.0,186.425,20
checkoutservice-grpc,1647779160,100.0,100.0,295.1875,16
checkoutservice-grpc,1647779220,100.0,100.0,263.3529411764706,17
checkoutservice-grpc,1647779280,100.0,100.0,220.0,18
checkoutservice-grpc,1647779340,100.0,100.0,236.23333333333332,15
checkoutservice-grpc,1647779400,100.0,100.0,185.05882352941177,17
checkoutservice-grpc,1647779460,100.0,100.0,52.93333333333333,15
checkoutservice-grpc,1647779520,100.0,100.0,45.38235294117647,17
checkoutservice-grpc,1647779580,100.0,100.0,61.111111111111114,18
checkoutservice-grpc,1647779640,100.0,100.0,63.285714285714285,14
checkoutservice-grpc,1647779700,100.0,100.0,48.5,16
checkoutservice-grpc,1647779760,100.0,100.0,58.85294117647059,17
checkoutservice-grpc,1647779820,100.0,100.0,52.8125,16
checkoutservice-grpc,1647779880,100.0,100.0,50.088235294117645,17
checkoutservice-grpc,1647779940,100.0,100.0,52.3125,16
checkoutservice-grpc,1647780000,100.0,100.0,62.53333333333333,15
checkoutservice-grpc,1647780060,100.0,100.0,48.588235294117645,17
checkoutservice-grpc,1647780120,100.0,100.0,50.71875,16
checkoutservice-grpc,1647780180,100.0,100.0,69.39285714285714,14
checkoutservice-grpc,1647780240,100.0,100.0,49.970588235294116,17
checkoutservice-grpc,1647780300,100.0,100.0,53.84375,16
checkoutservice-grpc,1647780360,100.0,100.0,57.388888888888886,18
checkoutservice-grpc,1647780420,100.0,100.0,66.46153846153847,13
checkoutservice-grpc,1647780480,100.0,100.0,53.53333333333333,15
checkoutservice-grpc,1647780540,100.0,100.0,59.625,16
checkoutservice-grpc,1647780600,100.0,100.0,47.875,16
checkoutservice-grpc,1647780660,100.0,100.0,68.14285714285714,14
checkoutservice-grpc,1647780720,100.0,100.0,54.470588235294116,17
checkoutservice-grpc,1647780780,100.0,100.0,61.083333333333336,12
checkoutservice-grpc,1647780840,100.0,100.0,39.575,20
checkoutservice-grpc,1647780900,100.0,100.0,78.3125,8
checkoutservice-grpc,1647780960,100.0,100.0,63.30555555555556,18
checkoutservice-grpc,1647781020,100.0,100.0,53.607142857142854,14
checkoutservice-grpc,1647781080,100.0,100.0,69.125,12
checkoutservice-grpc,1647781140,100.0,100.0,57.44444444444444,18
currencyservice-grpc,1647777600,100.0,100.0,0.5262061403509399,1368
currencyservice-grpc,1647777660,100.0,100.0,0.5262061403509399,1368
currencyservice-grpc,1647777720,100.0,100.0,0.5718130311613504,1412
currencyservice-grpc,1647777780,100.0,100.0,0.536801132343028,1413
currencyservice-grpc,1647777840,100.0,100.0,0.5002539912915518,1378
currencyservice-grpc,1647777900,100.0,100.0,0.606192170818524,1405
currencyservice-grpc,1647777960,100.0,100.0,0.47898876404461466,1335
currencyservice-grpc,1647778020,100.0,100.0,0.560041695622163,1439
currencyservice-grpc,1647778080,100.0,100.0,0.4750778816201134,1284
currencyservice-grpc,1647778140,100.0,100.0,0.5052170601672493,1313
currencyservice-grpc,1647778200,100.0,100.0,0.5980323260717358,1423
currencyservice-grpc,1647778260,100.0,100.0,0.5277213352684554,1378
currencyservice-grpc,1647778320,100.0,100.0,0.5521493212668817,1326
currencyservice-grpc,1647778380,100.0,100.0,0.45693456614510075,1406
currencyservice-grpc,1647778440,100.0,100.0,0.5091774562074828,1313
currencyservice-grpc,1647778500,100.0,100.0,0.47188132164502117,1483
currencyservice-grpc,1647778560,100.0,100.0,0.5132268632270134,1221
currencyservice-grpc,1647778620,100.0,100.0,0.4582220660575245,1423
currencyservice-grpc,1647778680,100.0,100.0,0.5090408805030532,1272
currencyservice-grpc,1647778740,100.0,100.0,0.48773448773497596,1386
currencyservice-grpc,1647778800,100.0,100.0,0.5170265780723041,1204
currencyservice-grpc,1647778860,100.0,100.0,0.4539139633289049,1418
currencyservice-grpc,1647778920,100.0,100.0,0.49702093397732916,1242
currencyservice-grpc,1647778980,100.0,100.0,0.46256157635526557,1421
currencyservice-grpc,1647779040,100.0,100.0,0.5522924901178995,1265
currencyservice-grpc,1647779100,100.0,100.0,0.4956605222739832,1302
currencyservice-grpc,1647779160,100.0,100.0,0.4907975460115892,1304
currencyservice-grpc,1647779220,100.0,100.0,0.5713899613901502,1295
currencyservice-grpc,1647779280,100.0,100.0,0.5177075399851778,1313
currencyservice-grpc,1647779340,100.0,100.0,0.5152731788078663,1208
currencyservice-grpc,1647779400,100.0,100.0,0.4927621283254517,1278
currencyservice-grpc,1647779460,100.0,100.0,0.5230642504117118,1214
currencyservice-grpc,1647779520,100.0,100.0,0.5273228346455009,1270
currencyservice-grpc,1647779580,100.0,100.0,0.45133858267746096,1270
currencyservice-grpc,1647779640,100.0,100.0,0.4793592862945512,1233
currencyservice-grpc,1647779700,100.0,100.0,0.6236801242232828,1288
currencyservice-grpc,1647779760,100.0,100.0,0.4524576954065019,1241
currencyservice-grpc,1647779820,100.0,100.0,0.5430781758963058,1228
currencyservice-grpc,1647779880,100.0,100.0,0.46584197925011755,1253
currencyservice-grpc,1647779940,100.0,100.0,0.47141148325273097,1254
currencyservice-grpc,1647780000,100.0,100.0,0.47111307420518095,1132
currencyservice-grpc,1647780060,100.0,100.0,0.45465935787080436,1277
currencyservice-grpc,1647780120,100.0,100.0,0.46108714408931945,1159
currencyservice-grpc,1647780180,100.0,100.0,0.5866888519128516,1202
currencyservice-grpc,1647780240,100.0,100.0,0.4755166931641256,1258
currencyservice-grpc,1647780300,100.0,100.0,0.6466108452947994,1254
currencyservice-grpc,1647780360,100.0,100.0,0.49709897610942483,1172
currencyservice-grpc,1647780420,100.0,100.0,7.136189258311406,1173
currencyservice-grpc,1647780480,100.0,100.0,9.721902654868442,1130
currencyservice-grpc,1647780540,100.0,100.0,0.6010221465068406,1174
currencyservice-grpc,1647780600,100.0,100.0,0.6688306104901418,1163
currencyservice-grpc,1647780660,100.0,100.0,0.6106880733947437,1090
currencyservice-grpc,1647780720,100.0,100.0,0.5685575364667912,1234
currencyservice-grpc,1647780780,100.0,100.0,0.6550658561291065,987
currencyservice-grpc,1647780840,100.0,100.0,0.670070422535193,1278
currencyservice-grpc,1647780900,100.0,100.0,0.6020793036753186,1034
currencyservice-grpc,1647780960,100.0,100.0,0.5809982486862154,1142
currencyservice-grpc,1647781020,100.0,100.0,0.661413520632426,1139
currencyservice-grpc,1647781080,100.0,100.0,0.5547770700631289,1099
currencyservice-grpc,1647781140,100.0,100.0,0.5736122971823159,1171
emailservice-grpc,1647777600,100.0,100.0,0.9947368421045738,19
emailservice-grpc,1647777660,100.0,100.0,0.9947368421045738,19
emailservice-grpc,1647777720,100.0,100.0,1.2157894736860486,19
emailservice-grpc,1647777780,100.0,100.0,0.9882352941161062,17
emailservice-grpc,1647777840,100.0,100.0,1.0499999999999143,17
emailservice-grpc,1647777900,100.0,100.0,1.1611111111124046,18
emailservice-grpc,1647777960,100.0,100.0,1.049999999998464,18
emailservice-grpc,1647778020,100.0,100.0,1.0500000000010914,20
emailservice-grpc,1647778080,100.0,100.0,1.1307692307678876,13
emailservice-grpc,1647778140,100.0,100.0,0.9000000000007622,21
emailservice-grpc,1647778200,100.0,100.0,1.1735294117645347,17
emailservice-grpc,1647778260,100.0,100.0,1.0499999999990992,21
emailservice-grpc,1647778320,100.0,100.0,1.2076923076948822,13
emailservice-grpc,1647778380,100.0,100.0,0.9130434782596042,23
emailservice-grpc,1647778440,100.0,100.0,1.2750000000004158,14
emailservice-grpc,1647778500,100.0,100.0,0.9500000000002079,21
emailservice-grpc,1647778560,100.0,100.0,1.1199999999992238,15
emailservice-grpc,1647778620,100.0,100.0,0.9394736842115986,19
emailservice-grpc,1647778680,100.0,100.0,1.1083333333327674,18
emailservice-grpc,1647778740,100.0,100.0,1.0500000000002299,19
emailservice-grpc,1647778800,100.0,100.0,1.0500000000009702,15
emailservice-grpc,1647778860,100.0,100.0,0.994736842103808,19
emailservice-grpc,1647778920,100.0,100.0,1.1250000000010394,14
emailservice-grpc,1647778980,100.0,100.0,1.1605263157896268,19
emailservice-grpc,1647779040,100.0,100.0,1.0499999999992724,18
emailservice-grpc,1647779100,100.0,100.0,0.9843750000009095,16
emailservice-grpc,1647779160,100.0,100.0,1.1156249999985448,16
emailservice-grpc,1647779220,100.0,100.0,1.1058823529413477,17
emailservice-grpc,1647779280,100.0,100.0,1.1117647058828666,17
emailservice-grpc,1647779340,100.0,100.0,1.0499999999994865,17
emailservice-grpc,1647779400,100.0,100.0,0.9916666666673942,18
emailservice-grpc,1647779460,100.0,100.0,1.050000000000485,15
emailservice-grpc,1647779520,100.0,100.0,1.0499999999980598,15
emailservice-grpc,1647779580,100.0,100.0,0.9947368421061057,19
emailservice-grpc,1647779640,100.0,100.0,1.050000000001455,15
emailservice-grpc,1647779700,100.0,100.0,1.11562499999809,16
emailservice-grpc,1647779760,100.0,100.0,1.0500000000012935,18
emailservice-grpc,1647779820,100.0,100.0,1.1307692307678876,13
emailservice-grpc,1647779880,100.0,100.0,1.0499999999996765,18
emailservice-grpc,1647779940,100.0,100.0,1.050000000000485,15
emailservice-grpc,1647780000,100.0,100.0,0.9264705882357221,17
emailservice-grpc,1647780060,100.0,100.0,1.1199999999992238,15
emailservice-grpc,1647780120,100.0,100.0,1.0500000000002299,19
emailservice-grpc,1647780180,100.0,100.0,1.0500000000029104,12
emailservice-grpc,1647780240,100.0,100.0,0.8499999999988913,21
emailservice-grpc,1647780300,100.0,100.0,1.449999999999888,13
emailservice-grpc,1647780360,100.0,100.0,1.0447368421051866,19
emailservice-grpc,1647780420,100.0,100.0,1.2409090909079004,11
emailservice-grpc,1647780480,100.0,100.0,1.0500000000009702,15
emailservice-grpc,1647780540,100.0,100.0,1.050000000000485,15
emailservice-grpc,1647780600,100.0,100.0,1.0499999999996765,18
emailservice-grpc,1647780660,100.0,100.0,1.137499999999515,12
emailservice-grpc,1647780720,100.0,100.0,0.9333333333326865,18
emailservice-grpc,1647780780,100.0,100.0,1.2409090909098845,11
emailservice-grpc,1647780840,100.0,100.0,0.9947368421049568,19
emailservice-grpc,1647780900,100.0,100.0,1.2076923076926436,13
emailservice-grpc,1647780960,100.0,100.0,1.0499999999992724,12
emailservice-grpc,1647781020,100.0,100.0,0.9882352941186743,17
emailservice-grpc,1647781080,100.0,100.0,1.0499999999998788,12
emailservice-grpc,1647781140,100.0,100.0,1.105263157894354,19
paymentservice-grpc,1647777600,100.0,100.0,0.9333333333332929,18
paymentservice-grpc,1647777660,100.0,100.0,0.9333333333332929,18
paymentservice-grpc,1647777720,100.0,100.0,1.102500000001055,20
paymentservice-grpc,1647777780,100.0,100.0,1.1117647058811546,17
paymentservice-grpc,1647777840,100.0,100.0,1.0500000000001284,17
paymentservice-grpc,1647777900,100.0,100.0,1.0000000000003464,21
paymentservice-grpc,1647777960,100.0,100.0,1.1117647058817965,17
paymentservice-grpc,1647778020,100.0,100.0,1.0500000000009957,19
paymentservice-grpc,1647778080,100.0,100.0,1.0499999999988177,16
paymentservice-grpc,1647778140,100.0,100.0,1.050000000000182,16
paymentservice-grpc,1647778200,100.0,100.0,1.0500000000004213,19
paymentservice-grpc,1647778260,100.0,100.0,1.0499999999997922,21
paymentservice-grpc,1647778320,100.0,100.0,1.050000000000112,13
paymentservice-grpc,1647778380,100.0,100.0,1.0499999999996188,21
paymentservice-grpc,1647778440,100.0,100.0,1.050000000000283,18
paymentservice-grpc,1647778500,100.0,100.0,0.9947368421055313,19
paymentservice-grpc,1647778560,100.0,100.0,1.0499999999995149,15
paymentservice-grpc,1647778620,100.0,100.0,1.1052631578949283,19
paymentservice-grpc,1647778680,100.0,100.0,0.8749999999997979,18
paymentservice-grpc,1647778740,100.0,100.0,1.1605263157896268,19
paymentservice-grpc,1647778800,100.0,100.0,1.1307692307695665,13
paymentservice-grpc,1647778860,100.0,100.0,0.9999999999998268,21
paymentservice-grpc,1647778920,100.0,100.0,1.1250000000002598,14
paymentservice-grpc,1647778980,100.0,100.0,1.0499999999996188,21
paymentservice-grpc,1647779040,100.0,100.0,0.9843750000002274,16
paymentservice-grpc,1647779100,100.0,100.0,1.1117647058822246,17
paymentservice-grpc,1647779160,100.0,100.0,0.984375,16
paymentservice-grpc,1647779220,100.0,100.0,1.1156250000001364,16
paymentservice-grpc,1647779280,100.0,100.0,0.9916666666663837,18
paymentservice-grpc,1647779340,100.0,100.0,1.0500000000004093,16
paymentservice-grpc,1647779400,100.0,100.0,1.1117647058820106,17
paymentservice-grpc,1647779460,100.0,100.0,0.9882352941180322,17
paymentservice-grpc,1647779520,100.0,100.0,1.1199999999994665,15
paymentservice-grpc,1647779580,100.0,100.0,0.9916666666671922,18
paymentservice-grpc,1647779640,100.0,100.0,1.1249999999997402,14
paymentservice-grpc,1647779700,100.0,100.0,1.0499999999997272,16
paymentservice-grpc,1647779760,100.0,100.0,0.9916666666667879,18
paymentservice-grpc,1647779820,100.0,100.0,1.120000000000194,15
paymentservice-grpc,1647779880,100.0,100.0,0.9916666666661816,18
paymentservice-grpc,1647779940,100.0,100.0,1.050000000000485,15
paymentservice-grpc,1647780000,100.0,100.0,1.130769230769007,13
paymentservice-grpc,1647780060,100.0,100.0,1.0500000000002299,19
paymentservice-grpc,1647780120,100.0,100.0,0.9882352941176042,17
paymentservice-grpc,1647780180,100.0,100.0,1.1307692307695665,13
paymentservice-grpc,1647780240,100.0,100.0,1.05,15
paymentservice-grpc,1647780300,100.0,100.0,0.9947368421047653,19
paymentservice-grpc,1647780360,100.0,100.0,1.0500000000006366,16
paymentservice-grpc,1647780420,100.0,100.0,1.0499999999992724,13
paymentservice-grpc,1647780480,100.0,100.0,6.819444444444445,18
paymentservice-grpc,1647780540,100.0,100.0,1.1375000000004245,12
paymentservice-grpc,1647780600,100.0,100.0,1.5499999999997272,16
paymentservice-grpc,1647780660,100.0,100.0,1.0499999999999545,16
paymentservice-grpc,1647780720,100.0,100.0,1.0500000000004093,16
paymentservice-grpc,1647780780,100.0,100.0,0.9749999999993244,14
paymentservice-grpc,1647780840,100.0,100.0,1.108333333333778,18
paymentservice-grpc,1647780900,100.0,100.0,0.9545454545454546,11
paymentservice-grpc,1647780960,100.0,100.0,1.1199999999994665,15
paymentservice-grpc,1647781020,100.0,100.0,1.0500000000005716,14
paymentservice-grpc,1647781080,100.0,100.0,0.9692307692306573,13
paymentservice-grpc,1647781140,100.0,100.0,1.0500000000000382,19
productcatalogservice-grpc,1647777600,100.0,100.0,4.36451866404716,2545
productcatalogservice-grpc,1647777660,100.0,100.0,4.36451866404716,2545
productcatalogservice-grpc,1647777720,100.0,100.0,4.454849639984981,2361
productcatalogservice-grpc,1647777780,100.0,100.0,4.227660841936834,2518
productcatalogservice-grpc,1647777840,100.0,100.0,4.270284621919187,2354
productcatalogservice-grpc,1647777900,100.0,100.0,4.08917835671402,2495
productcatalogservice-grpc,1647777960,100.0,100.0,4.22873119154188,2459
productcatalogservice-grpc,1647778020,100.0,100.0,4.210397614317115,2515
productcatalogservice-grpc,1647778080,100.0,100.0,4.445484436644651,2281
productcatalogservice-grpc,1647778140,100.0,100.0,4.222918401334123,2402
productcatalogservice-grpc,1647778200,100.0,100.0,4.206330128205096,2496
productcatalogservice-grpc,1647778260,100.0,100.0,4.234189640771083,2394
productcatalogservice-grpc,1647778320,100.0,100.0,4.234951042996678,2349
productcatalogservice-grpc,1647778380,100.0,100.0,4.25323444582039,2427
productcatalogservice-grpc,1647778440,100.0,100.0,4.163898774215777,2529
productcatalogservice-grpc,1647778500,100.0,100.0,4.338981985758096,2387
productcatalogservice-grpc,1647778560,100.0,100.0,4.171795935292835,2411
productcatalogservice-grpc,1647778620,100.0,100.0,4.265437392797157,2332
productcatalogservice-grpc,1647778680,100.0,100.0,4.222185430462347,2416
productcatalogservice-grpc,1647778740,100.0,100.0,4.32043926490366,2231
productcatalogservice-grpc,1647778800,100.0,100.0,4.1630029648520175,2361
productcatalogservice-grpc,1647778860,100.0,100.0,4.016892778990781,2285
productcatalogservice-grpc,1647778920,100.0,100.0,4.160934270357516,2419
productcatalogservice-grpc,1647778980,100.0,100.0,4.151443736727829,2355
productcatalogservice-grpc,1647779040,100.0,100.0,4.322236286920779,2370
productcatalogservice-grpc,1647779100,100.0,100.0,4.4147406733404075,2198
productcatalogservice-grpc,1647779160,100.0,100.0,4.132452749139988,2328
productcatalogservice-grpc,1647779220,100.0,100.0,4.229570125919747,2303
productcatalogservice-grpc,1647779280,100.0,100.0,4.29549089294409,2251
productcatalogservice-grpc,1647779340,100.0,100.0,4.213790820828043,2266
productcatalogservice-grpc,1647779400,100.0,100.0,4.320491423270609,2157
productcatalogservice-grpc,1647779460,100.0,100.0,4.41909492273632,2265
productcatalogservice-grpc,1647779520,100.0,100.0,4.197202001820519,2198
productcatalogservice-grpc,1647779580,100.0,100.0,4.091393442628036,2196
productcatalogservice-grpc,1647779640,100.0,100.0,4.427229941728485,2231
productcatalogservice-grpc,1647779700,100.0,100.0,4.2638562091487495,2295
productcatalogservice-grpc,1647779760,100.0,100.0,4.1899047619029375,2100
productcatalogservice-grpc,1647779820,100.0,100.0,4.034958094399516,2267
productcatalogservice-grpc,1647779880,100.0,100.0,4.21601043643479,2108
productcatalogservice-grpc,1647779940,100.0,100.0,4.174515110506326,2217
productcatalogservice-grpc,1647780000,100.0,100.0,4.270545121391934,2183
productcatalogservice-grpc,1647780060,100.0,100.0,4.105218617771771,2127
productcatalogservice-grpc,1647780120,100.0,100.0,4.27442837144468,2143
productcatalogservice-grpc,1647780180,100.0,100.0,4.0795947219590545,2122
productcatalogservice-grpc,1647780240,100.0,100.0,4.209573091848952,2319
productcatalogservice-grpc,1647780300,100.0,100.0,4.109799118078299,2041
productcatalogservice-grpc,1647780360,100.0,100.0,4.32817294281802,2151
productcatalogservice-grpc,1647780420,100.0,100.0,4.3610311750595105,2085
productcatalogservice-grpc,1647780480,100.0,100.0,4.782911719154557,1937
productcatalogservice-grpc,1647780540,100.0,100.0,4.3338894184955965,2098
productcatalogservice-grpc,1647780600,100.0,100.0,4.703646353646342,2002
productcatalogservice-grpc,1647780660,100.0,100.0,4.309382479653181,2089
productcatalogservice-grpc,1647780720,100.0,100.0,4.237025796662374,1977
productcatalogservice-grpc,1647780780,100.0,100.0,4.689037037037426,2025
productcatalogservice-grpc,1647780840,100.0,100.0,4.24870951417229,1976
productcatalogservice-grpc,1647780900,100.0,100.0,4.423135426887263,2038
productcatalogservice-grpc,1647780960,100.0,100.0,4.271092951990764,1958
productcatalogservice-grpc,1647781020,100.0,100.0,4.345449923740572,1967
productcatalogservice-grpc,1647781080,100.0,100.0,4.27004938271786,2025
productcatalogservice-grpc,1647781140,100.0,100.0,4.542528424474549,1847
recommendationservice-grpc,1647777600,100.0,100.0,3.4120289855069763,345
recommendationservice-grpc,1647777660,100.0,100.0,3.4120289855069763,345
recommendationservice-grpc,1647777720,100.0,100.0,3.487658227848396,316
recommendationservice-grpc,1647777780,100.0,100.0,3.458939393938547,330
recommendationservice-grpc,1647777840,100.0,100.0,3.5620578778173977,311
recommendationservice-grpc,1647777900,100.0,100.0,3.3912386706920503,331
recommendationservice-grpc,1647777960,100.0,100.0,3.3996913580261285,324
recommendationservice-grpc,1647778020,100.0,100.0,3.5179525222518766,337
recommendationservice-grpc,1647778080,100.0,100.0,3.373139158578463,309
recommendationservice-grpc,1647778140,100.0,100.0,3.415695792880862,309
recommendationservice-grpc,1647778200,100.0,100.0,3.4035398230083,339
recommendationservice-grpc,1647778260,100.0,100.0,3.3953225806460625,310
recommendationservice-grpc,1647778320,100.0,100.0,3.4303738317739603,321
recommendationservice-grpc,1647778380,100.0,100.0,3.3694620253164556,316
recommendationservice-grpc,1647778440,100.0,100.0,3.473511904762182,336
recommendationservice-grpc,1647778500,100.0,100.0,3.273593750002328,320
recommendationservice-grpc,1647778560,100.0,100.0,3.455092592588856,324
recommendationservice-grpc,1647778620,100.0,100.0,3.4050488599366737,307
recommendationservice-grpc,1647778680,100.0,100.0,3.3888198757755297,322
recommendationservice-grpc,1647778740,100.0,100.0,3.320234113713932,299
recommendationservice-grpc,1647778800,100.0,100.0,3.470607028756374,313
recommendationservice-grpc,1647778860,100.0,100.0,3.416500000000621,300
recommendationservice-grpc,1647778920,100.0,100.0,3.3906249999956346,320
recommendationservice-grpc,1647778980,100.0,100.0,3.43370607028754,313
recommendationservice-grpc,1647779040,100.0,100.0,3.330854430380631,316
recommendationservice-grpc,1647779100,100.0,100.0,3.4664429530185714,298
recommendationservice-grpc,1647779160,100.0,100.0,3.4130363036300557,303
recommendationservice-grpc,1647779220,100.0,100.0,3.4438943894420175,303
recommendationservice-grpc,1647779280,100.0,100.0,3.457894736839654,304
recommendationservice-grpc,1647779340,100.0,100.0,3.4731023102313303,303
recommendationservice-grpc,1647779400,100.0,100.0,3.4276978417262836,278
recommendationservice-grpc,1647779460,100.0,100.0,3.4029126213592233,309
recommendationservice-grpc,1647779520,100.0,100.0,3.3354999999996897,300
recommendationservice-grpc,1647779580,100.0,100.0,3.454210526316443,285
recommendationservice-grpc,1647779640,100.0,100.0,3.416112956810631,301
recommendationservice-grpc,1647779700,100.0,100.0,3.3841059602664427,302
recommendationservice-grpc,1647779760,100.0,100.0,3.359747292418436,277
recommendationservice-grpc,1647779820,100.0,100.0,3.393729372936679,303
recommendationservice-grpc,1647779880,100.0,100.0,3.434601449276037,276
recommendationservice-grpc,1647779940,100.0,100.0,3.4086378737557,301
recommendationservice-grpc,1647780000,100.0,100.0,3.338620689654209,290
recommendationservice-grpc,1647780060,100.0,100.0,3.4404255319122514,282
recommendationservice-grpc,1647780120,100.0,100.0,3.387931034481153,290
recommendationservice-grpc,1647780180,100.0,100.0,3.5041366906521723,278
recommendationservice-grpc,1647780240,100.0,100.0,3.3299331103675813,299
recommendationservice-grpc,1647780300,100.0,100.0,3.485401459850616,274
recommendationservice-grpc,1647780360,100.0,100.0,3.439093959731856,298
recommendationservice-grpc,1647780420,100.0,100.0,3.486567164178757,268
recommendationservice-grpc,1647780480,100.0,100.0,3.5070312500010914,256
recommendationservice-grpc,1647780540,100.0,100.0,3.775892857142857,280
recommendationservice-grpc,1647780600,100.0,100.0,3.5335164835161423,273
recommendationservice-grpc,1647780660,100.0,100.0,3.490072202166065,277
recommendationservice-grpc,1647780720,100.0,100.0,3.4965384615388198,260
recommendationservice-grpc,1647780780,100.0,100.0,3.555595667871381,277
recommendationservice-grpc,1647780840,100.0,100.0,3.5031007751930763,258
recommendationservice-grpc,1647780900,100.0,100.0,3.6207720588255836,272
recommendationservice-grpc,1647780960,100.0,100.0,3.464785992215,257
recommendationservice-grpc,1647781020,100.0,100.0,3.593461538464404,260
recommendationservice-grpc,1647781080,100.0,100.0,3.4572222222211875,270
recommendationservice-grpc,1647781140,100.0,100.0,3.5605263157902276,247
shippingservice-grpc,1647777600,100.0,100.0,0.007835820895530532,134
shippingservice-grpc,1647777660,100.0,100.0,0.007835820895530532,134
shippingservice-grpc,1647777720,100.0,100.0,0.035294117647057296,119
shippingservice-grpc,1647777780,100.0,100.0,0.007777777777772388,135
shippingservice-grpc,1647777840,100.0,100.0,0.03442622950823996,122
shippingservice-grpc,1647777900,100.0,100.0,0.01510791366905428,139
shippingservice-grpc,1647777960,100.0,100.0,0.03925233644858793,107
shippingservice-grpc,1647778020,100.0,100.0,0.01428571428571676,147
shippingservice-grpc,1647778080,100.0,100.0,0.0407766990291686,103
shippingservice-grpc,1647778140,100.0,100.0,0.03901515151515565,132
shippingservice-grpc,1647778200,100.0,100.0,0.016406249999946,128
shippingservice-grpc,1647778260,100.0,100.0,0.00813953488372234,129
shippingservice-grpc,1647778320,100.0,100.0,0.019811320754737575,106
shippingservice-grpc,1647778380,100.0,100.0,0.007608695652168641,138
shippingservice-grpc,1647778440,100.0,100.0,0.04960000000002037,125
shippingservice-grpc,1647778500,100.0,100.0,0.008203125000001421,128
shippingservice-grpc,1647778560,100.0,100.0,0.02581967213112965,122
shippingservice-grpc,1647778620,100.0,100.0,0.017948717948705513,117
shippingservice-grpc,1647778680,100.0,100.0,0.023507462686605172,134
shippingservice-grpc,1647778740,100.0,100.0,0.018584070796463396,113
shippingservice-grpc,1647778800,100.0,100.0,0.01764705882354011,119
shippingservice-grpc,1647778860,100.0,100.0,0.01680000000000291,125
shippingservice-grpc,1647778920,100.0,100.0,0.0291666666666633,108
shippingservice-grpc,1647778980,100.0,100.0,0.0,144
shippingservice-grpc,1647779040,100.0,100.0,55.973148148148084,108
shippingservice-grpc,1647779100,100.0,100.0,62.57639999999999,125
shippingservice-grpc,1647779160,100.0,100.0,99.30765765765769,111
shippingservice-grpc,1647779220,100.0,100.0,89.72165354330704,127
shippingservice-grpc,1647779280,100.0,100.0,130.12264150943398,106
shippingservice-grpc,1647779340,100.0,100.0,71.95354330708663,127
shippingservice-grpc,1647779400,100.0,100.0,92.64861111111111,108
shippingservice-grpc,1647779460,100.0,100.0,0.03589743589744212,117
shippingservice-grpc,1647779520,100.0,100.0,0.00945945945942013,111
shippingservice-grpc,1647779580,100.0,100.0,0.06125000000006366,120
shippingservice-grpc,1647779640,100.0,100.0,0.0,106
shippingservice-grpc,1647779700,100.0,100.0,0.02763157894739714,114
shippingservice-grpc,1647779760,100.0,100.0,0.00874999999996362,120
shippingservice-grpc,1647779820,100.0,100.0,0.020999999999985447,100
shippingservice-grpc,1647779880,100.0,100.0,0.016406250000045475,128
shippingservice-grpc,1647779940,100.0,100.0,0.03716814159296704,113
shippingservice-grpc,1647780000,100.0,100.0,0.009813084112108733,107
shippingservice-grpc,1647780060,100.0,100.0,0.01891891891884026,111
shippingservice-grpc,1647780120,100.0,100.0,0.01679999999998836,125
shippingservice-grpc,1647780180,100.0,100.0,0.04666666666670507,90
shippingservice-grpc,1647780240,100.0,100.0,0.0,134
shippingservice-grpc,1647780300,100.0,100.0,0.051470588235267366,102
shippingservice-grpc,1647780360,100.0,100.0,0.017796610169479192,118
shippingservice-grpc,1647780420,100.0,100.0,0.033157894736867,95
shippingservice-grpc,1647780480,100.0,100.0,0.0,104
shippingservice-grpc,1647780540,100.0,100.0,0.047297297297289105,111
shippingservice-grpc,1647780600,100.0,100.0,0.03693693693693202,111
shippingservice-grpc,1647780660,100.0,100.0,0.042424242424286523,99
shippingservice-grpc,1647780720,100.0,100.0,0.01891891891890581,111
shippingservice-grpc,1647780780,100.0,100.0,0.034615384615420595,91
shippingservice-grpc,1647780840,100.0,100.0,0.008203124999965894,128
shippingservice-grpc,1647780900,100.0,100.0,0.024999999999982675,84
shippingservice-grpc,1647780960,100.0,100.0,0.01009615384614685,104
shippingservice-grpc,1647781020,100.0,100.0,0.019626168224302465,107
shippingservice-grpc,1647781080,100.0,100.0,0.022826086956565236,92
shippingservice-grpc,1647781140,100.0,100.0,0.009633027522995857,109
adservice-http,1647777600,100.0,100.0,8.768750000007762,24
